# nb_columns : 4
# title="Sensor Pressure History"
# x_var="time (s)"
# y_var="pressure (Pa)"
# column 2 : legend_text="sensor1"
# column 3 : legend_text="sensor2"
# column 4 : legend_text="sensor3"
0.00000E+000	1.00000E+005	1.00000E+005	1.00000E+005	
1.44957E-001	1.00000E+005	1.00000E+005	1.00000E+005	
2.27994E-001	1.00000E+005	1.00000E+005	1.00000E+005	
3.92520E-001	1.00000E+005	1.00000E+005	1.00000E+005	
4.52378E-001	1.00000E+005	1.00000E+005	1.00000E+005	
6.06329E-001	1.00000E+005	1.00000E+005	1.00000E+005	
7.82596E-001	1.00000E+005	1.00000E+005	1.00000E+005	
9.46303E-001	1.00000E+005	1.00000E+005	1.00000E+005	
1.09319E+000	1.00000E+005	1.00000E+005	1.00000E+005	
1.16482E+000	1.00000E+005	1.00000E+005	1.00000E+005	
1.60747E+000	1.00000E+005	1.00000E+005	1.00000E+005	
2.09162E+000	1.00000E+005	1.00000E+005	1.00000E+005	
2.55554E+000	1.00000E+005	1.00000E+005	1.00000E+005	
2.87667E+000	1.00000E+005	1.00000E+005	1.00000E+005	
3.53678E+000	1.00000E+005	1.00000E+005	1.00000E+005	
3.83395E+000	1.00000E+005	1.00000E+005	1.00000E+005	
4.42162E+000	1.00000E+005	1.00000E+005	1.00000E+005	
4.77890E+000	1.00000E+005	1.00000E+005	1.00000E+005	
5.17079E+000	1.00000E+005	1.00000E+005	1.00000E+005	
5.77775E+000	1.00000E+005	1.00000E+005	1.00000E+005	
6.24333E+000	1.00000E+005	1.00000E+005	1.00000E+005	
6.92957E+000	1.00000E+005	1.00000E+005	1.00000E+005	
7.25538E+000	1.00000E+005	1.00000E+005	1.00000E+005	
7.67757E+000	1.00000E+005	1.00000E+005	1.00000E+005	
8.10581E+000	1.00000E+005	1.00000E+005	1.00000E+005	
8.79328E+000	1.00000E+005	1.00000E+005	1.00000E+005	
9.09388E+000	1.00000E+005	1.00000E+005	1.00000E+005	
9.39974E+000	1.00000E+005	1.00000E+005	1.00000E+005	
1.01857E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.05370E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.10345E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.17120E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.23931E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.28438E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.32742E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.43347E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.49511E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.56986E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.67310E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.74220E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.84083E+001	1.00000E+005	1.00000E+005	1.00000E+005	
1.95101E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.03395E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.11090E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.28370E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.36625E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.48841E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.54683E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.61595E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.69265E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.75797E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.82191E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.90185E+001	1.00000E+005	1.00000E+005	1.00000E+005	
2.96116E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.08686E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.15122E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.23764E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.34389E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.40273E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.50307E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.56321E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.64648E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.76042E+001	1.00000E+005	1.00000E+005	1.00000E+005	
3.89917E+001	1.00000E+005	1.00000E+005	1.00000E+005	
4.00157E+001	1.00000E+005	1.00000E+005	1.00000E+005	
4.10222E+001	1.00000E+005	1.00000E+005	1.00000E+005	
4.30538E+001	1.00000E+005	1.00000E+005	1.00000E+005	
