# nb_columns : 6
# title="Sensor Pressure History"
# x_var="time (s)"
# y_var="pressure (Pa)"
# column 2 : legend_text="sensor1"
# column 3 : legend_text="sensor2"
# column 4 : legend_text="sensor3"
# column 5 : legend_text="sensor4"
# column 6 : legend_text="sensor5"
0.00000E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.44582E-001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
2.27536E-001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
3.91319E-001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
4.49661E-001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
6.04126E-001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
7.74745E-001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
9.40957E-001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.08799E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.55119E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
2.08080E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
2.46164E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
2.76924E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
3.43390E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
3.74257E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
4.35714E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
4.74698E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
5.19121E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
5.45988E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
6.18757E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
6.88736E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
7.32541E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
7.62121E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
8.70844E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
9.04272E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
9.74582E+000	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.02619E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.07895E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.14905E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.19441E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.30030E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.36353E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.41202E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
1.45244E+001	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	1.00000E+005	
