# nb_columns : 4
# title="Sensor Pressure History"
# x_var="time (s)"
# y_var="pressure (Pa)"
# column 2 : legend_text="sensor1"
# column 3 : legend_text="sensor2"
# column 4 : legend_text="sensor3"
0.00000E+000	1.00000E+005	1.00000E+005	1.00000E+005	
8.34061E-002	1.00000E+005	1.00000E+005	1.00000E+005	
1.53672E-001	1.00000E+005	1.00000E+005	1.00000E+005	
2.44864E-001	1.00000E+005	1.00000E+005	1.00000E+005	
3.55795E-001	1.00000E+005	1.00000E+005	1.00000E+005	
4.17055E-001	1.00000E+005	1.00000E+005	1.00000E+005	
6.67488E-001	1.00000E+005	1.00000E+005	1.00000E+005	
7.30528E-001	1.00000E+005	1.00000E+005	1.00000E+005	
9.34203E-001	1.00000E+005	1.00000E+005	1.00000E+005	
1.28059E+000	1.00000E+005	1.00000E+005	1.00000E+005	
1.38568E+000	1.00000E+005	1.00000E+005	1.00000E+005	
1.97585E+000	1.00000E+005	1.00000E+005	1.00000E+005	
2.32504E+000	1.00000E+005	1.00000E+005	1.00000E+005	
2.95566E+000	1.00000E+005	1.00000E+005	1.00000E+005	
3.20675E+000	1.00000E+005	1.00000E+005	1.00000E+005	
3.51578E+000	1.00000E+005	1.00000E+005	1.00000E+005	
3.90168E+000	1.00000E+005	1.00000E+005	1.00000E+005	
4.41201E+000	1.00000E+005	1.00000E+005	1.00000E+005	
4.76384E+000	1.00000E+005	1.00000E+005	1.00000E+005	
5.05808E+000	1.00000E+005	1.00000E+005	1.00000E+005	
5.40123E+000	1.00000E+005	1.00000E+005	1.00000E+005	
5.81027E+000	1.00000E+005	1.00000E+005	1.00000E+005	
6.45616E+000	1.00000E+005	1.00000E+005	1.00000E+005	
6.90572E+000	1.00000E+005	1.00000E+005	1.00000E+005	
7.26865E+000	1.00000E+005	1.00000E+005	1.00000E+005	
8.05799E+000	1.00000E+005	1.00000E+005	1.00000E+005	
8.53475E+000	1.00000E+005	1.00000E+005	1.00000E+005	
8.93869E+000	1.00000E+005	1.00000E+005	1.00000E+005	
9.40861E+000	1.00000E+005	1.00000E+005	1.00000E+005	
9.85882E+000	1.00000E+005	1.00000E+005	1.00000E+005	
1.03825E+001	1.00000E+005	1.00000E+005	1.00000E+005	
